Seq_id,Strand,Start,End,Length,Block,sp,Size,Description
14,-,81029498,81021804,7694,490,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12086245,12100401,14156,491,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,81006800,80994581,12219,491,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12107342,12116533,9191,492,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80988029,80979911,8118,492,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12143209,12161972,18763,493,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80961040,80944619,16421,493,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12163807,12170555,6748,494,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80944387,80938754,5633,494,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12176660,12186197,9537,495,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80932870,80924389,8481,495,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12193008,12198825,5817,496,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80918936,80913436,5500,496,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12209882,12218663,8781,497,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80901274,80893004,8270,497,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12262839,12275306,12467,498,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80854587,80843379,11208,498,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12275770,12283813,8043,499,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80842835,80835771,7064,499,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12287284,12303996,16712,500,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80831880,80816724,15156,500,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12304803,12317111,12308,501,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80816359,80805700,10659,501,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12321998,12332712,10714,502,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80801862,80792343,9519,502,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12357023,12365211,8188,503,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80771859,80765045,6814,503,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12367662,12378895,11233,504,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80762680,80752708,9972,504,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12380760,12389840,9080,505,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80751061,80743590,7471,505,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12389840,12396626,6786,506,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80742367,80736925,5442,506,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12397133,12409889,12756,507,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80736367,80724852,11515,507,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12421893,12431737,9844,508,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80716774,80708331,8443,508,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12462182,12468280,6098,509,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80680647,80675609,5038,509,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12513311,12529483,16172,510,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80633195,80618564,14631,510,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12540899,12568383,27484,511,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80607405,80583878,23527,511,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12583285,12596481,13196,512,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80570555,80557896,12659,512,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12596498,12606045,9547,513,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80556393,80547694,8699,513,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12606757,12622830,16073,514,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80547389,80532664,14725,514,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12631831,12648087,16256,515,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80522171,80507133,15038,515,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12648165,12660353,12188,516,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80506592,80495268,11324,516,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12668864,12710551,41687,517,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80490136,80452913,37223,517,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12712401,12719358,6957,518,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80452529,80446510,6019,518,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12763385,12773457,10072,519,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80405373,80396033,9340,519,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12795328,12803211,7883,520,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80381608,80374492,7116,520,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12804458,12812229,7771,521,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80372854,80366303,6551,521,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12812282,12821186,8904,522,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80366031,80359388,6643,522,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12822289,12832109,9820,523,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80358850,80350332,8518,523,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12832109,12845572,13463,524,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80349904,80338478,11426,524,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12877471,12884400,6929,525,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80312017,80305587,6430,525,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12911800,12918827,7027,526,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80279690,80273157,6533,526,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12920548,12929502,8954,527,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80271423,80263405,8018,527,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12929502,12967638,38136,528,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80263182,80229729,33453,528,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,12989434,13000794,11360,529,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80206209,80196015,10194,529,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,13003255,13011548,8293,530,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80194513,80188666,5847,530,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,13012341,13021399,9058,531,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80188210,80180691,7519,531,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,13021399,13040432,19033,532,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80180291,80163817,16474,532,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,13048512,13055667,7155,533,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80155516,80149231,6285,533,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,13056126,13064314,8188,534,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80148743,80141097,7646,534,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,13064529,13071973,7444,535,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80140708,80133921,6787,535,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,13072284,13087710,15426,536,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80131825,80117639,14186,536,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,13090344,13100464,10120,537,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80117370,80108130,9240,537,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,13101555,13114094,12539,538,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80106483,80095156,11327,538,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,13118937,13128516,9579,539,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80089066,80080844,8222,539,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,13128516,13141745,13229,540,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80080566,80068086,12480,540,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,13143276,13148502,5226,541,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,80065529,80060277,5252,541,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,26631610,26645265,13655,1110,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,69006322,68994247,12075,1110,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,26646740,26655373,8633,1111,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68992709,68985505,7204,1111,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,26675872,26688690,12818,1112,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68969744,68957699,12045,1112,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,26698874,26723497,24623,1113,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68947650,68926414,21236,1113,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,26723769,26729981,6212,1114,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68925867,68920120,5747,1114,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,26759419,26767942,8523,1115,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68890596,68883061,7535,1115,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,26767963,26773250,5287,1116,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68882348,68877025,5323,1116,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,26773250,26779611,6361,1117,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68876709,68871305,5404,1117,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,26780809,26790463,9654,1118,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68870979,68862261,8718,1118,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,26814125,26824137,10012,1119,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68839082,68830330,8752,1119,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,26845500,26872490,26990,1120,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68817813,68795018,22795,1120,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,26890400,26910538,20138,1121,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68777803,68760702,17101,1121,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,26912152,26923651,11499,1122,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68760176,68749759,10417,1122,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,26930786,26937622,6836,1123,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68746837,68740416,6421,1123,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,26937622,26951027,13405,1124,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68740085,68728865,11220,1124,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,26959223,26969970,10747,1125,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68722404,68713022,9382,1125,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,26990911,26997901,6990,1126,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68699939,68694326,5613,1126,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27013541,27020969,7428,1127,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68684500,68678351,6149,1127,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27039087,27051324,12237,1128,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68666174,68655555,10619,1128,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27060372,27096756,36384,1129,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68648147,68616110,32037,1129,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27096928,27103707,6779,1130,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68615686,68609410,6276,1130,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27103707,27115063,11356,1131,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68609202,68599380,9822,1131,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27115183,27126900,11717,1132,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68599070,68588768,10302,1132,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27148320,27160587,12267,1133,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68570228,68558934,11294,1133,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27160587,27183036,22449,1134,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68558709,68538719,19990,1134,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27184899,27224087,39188,1135,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68538171,68501704,36467,1135,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27224139,27231155,7016,1136,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68501260,68494598,6662,1136,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27231155,27268238,37083,1137,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68494136,68461052,33084,1137,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27271643,27277054,5411,1138,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68458699,68453563,5136,1138,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27277054,27286578,9524,1139,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68453258,68445755,7503,1139,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27291205,27305322,14117,1140,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68445336,68433371,11965,1140,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27306097,27321451,15354,1141,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68432967,68419207,13760,1141,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27321451,27347351,25900,1142,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68418831,68396409,22422,1142,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27349108,27377098,27990,1143,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68395730,68372243,23487,1143,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27379419,27408609,29190,1144,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68371975,68345917,26058,1144,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27415908,27434088,18180,1145,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68341888,68325540,16348,1145,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27442820,27456818,13998,1146,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68321452,68308078,13374,1146,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27466371,27478751,12380,1147,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68299183,68288449,10734,1147,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27486183,27504199,18016,1148,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68281126,68266912,14214,1148,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27516947,27524988,8041,1149,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68260258,68253555,6703,1149,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27534744,27549510,14766,1150,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68249336,68236821,12515,1150,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27556710,27564682,7972,1151,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68233535,68226695,6840,1151,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27566977,27587239,20262,1152,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68226134,68208365,17769,1152,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27598516,27614320,15804,1153,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68206278,68192236,14042,1153,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27617169,27626971,9802,1154,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68191045,68182718,8327,1154,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27630478,27636920,6442,1155,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68182430,68176918,5512,1155,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27637345,27656118,18773,1156,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68176451,68160404,16047,1156,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27681941,27701753,19812,1157,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68139472,68121662,17810,1157,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27711322,27722473,11151,1158,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68111303,68101180,10123,1158,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27761615,27780062,18447,1159,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68067324,68051080,16244,1159,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27782910,27792485,9575,1160,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68050647,68042870,7777,1160,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27796729,27812637,15908,1161,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68042482,68029575,12907,1161,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27831749,27837675,5926,1162,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,68014891,68009166,5725,1162,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27865700,27871271,5571,1163,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,67984469,67979404,5065,1163,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27881191,27894209,13018,1164,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,67969230,67957404,11826,1164,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27897776,27910583,12807,1165,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,67953238,67943561,9677,1165,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27925669,27933045,7376,1166,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,67933558,67927160,6398,1166,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27942486,27951770,9284,1167,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,67921824,67914400,7424,1167,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27965322,27983934,18612,1168,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,67906025,67889611,16414,1168,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,27994930,28009715,14785,1169,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,67883875,67871028,12847,1169,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,28033965,28041300,7335,1170,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,67854431,67846931,7500,1170,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,28077798,28088840,11042,1171,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,67810725,67801786,8939,1171,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,28114890,28315474,200584,1172,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,67778120,67605201,172919,1172,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,28353621,28377410,23789,1173,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,+,67556302,67575738,19436,1173,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,28377410,28456556,79146,1174,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,67556290,67481196,75094,1174,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,28506856,28512458,5602,1175,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,67438300,67433193,5107,1175,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,28512458,28522380,9922,1176,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,67432553,67424488,8065,1176,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,28534125,28542970,8845,1177,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,67415573,67407757,7816,1177,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,28552059,28558648,6589,1178,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,67401155,67395360,5795,1178,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,28580543,28590093,9550,1179,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,67379810,67372682,7128,1179,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,28606695,28619801,13106,1180,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,67358586,67347107,11479,1180,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,28633106,28644314,11208,1181,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,67342733,67333533,9200,1181,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,28661390,28671675,10285,1182,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,67322903,67315283,7620,1182,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,28687888,28695361,7473,1183,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,67305068,67298786,6282,1183,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,28703119,28709966,6847,1184,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,67293904,67288851,5053,1184,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,28722350,28732386,10036,1185,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,67280716,67271670,9046,1185,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,28740148,28747467,7319,1186,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,67265081,67258430,6651,1186,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,28759493,28768573,9080,1187,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,67251234,67243022,8212,1187,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,28777728,28783833,6105,1188,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,67235488,67229982,5506,1188,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
5,+,28916975,28926500,9525,1189,GCF_000002315,85554746,GCA_017639555.1_bCicMag1.pri.CM030196.1
14,-,67125155,67116310,8845,1189,GCF_000002315,91315245,GCF_000002315.5_GalGal6.chr4
