Seq_id,Strand,Start,End,Length,Block,sp,Size,Description
21,+,20114448,20122418,7970,511,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,17168979,17189364,20385,510,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,20087177,20110902,23725,510,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,17136725,17155483,18758,509,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,20048344,20067956,19612,509,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,17102263,17130638,28375,508,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,20011637,20042224,30587,508,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,17094202,17101424,7222,507,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,20004317,20011637,7320,507,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,16987071,16995846,8775,506,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,19971944,19981237,9293,506,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,16970985,16987071,16086,505,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,19954301,19970974,16673,505,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,16953825,16970645,16820,504,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,19933122,19951276,18154,504,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,16945577,16952226,6649,503,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,19922762,19932073,9311,503,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,16897450,16915772,18322,502,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,19866139,19885090,18951,502,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,16889147,16896947,7800,501,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,19855157,19864905,9748,501,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,16818931,16836623,17692,500,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,19783317,19801870,18553,500,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,16802001,16818682,16681,499,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,19765844,19783317,17473,499,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,16752393,16801663,49270,498,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,19705849,19760062,54213,498,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,16714322,16750052,35730,497,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,19669486,19705849,36363,497,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,16688038,16704198,16160,496,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,19633580,19650829,17249,496,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,16663309,16686762,23453,495,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,19607296,19633197,25901,495,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,16649446,16662631,13185,494,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,19592719,19606498,13779,494,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,16626080,16631430,5350,493,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,19566464,19572152,5688,493,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,16601560,16609793,8233,492,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,19540407,19549197,8790,492,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,16595885,16601228,5343,491,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,19535126,19540407,5281,491,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,16588160,16594944,6784,490,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,19528273,19535126,6853,490,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,16564229,16574084,9855,489,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,19504257,19515274,11017,489,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,16553173,16563283,10110,488,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,19489759,19501713,11954,488,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,16527238,16552579,25341,487,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,19464202,19489759,25557,487,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,16494225,16521886,27661,486,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,19432178,19461191,29013,486,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,16466198,16481528,15330,485,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,19399569,19415690,16121,485,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,16457071,16465955,8884,484,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,19388926,19398414,9488,484,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,16436295,16457071,20776,483,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,19366056,19388214,22158,483,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,16409672,16436086,26414,482,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,19329586,19358765,29179,482,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,16376631,16408915,32284,481,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,19294744,19328757,34013,481,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,16346008,16351359,5351,480,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,19267225,19272629,5404,480,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,16340214,16345626,5412,479,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,19261640,19267225,5585,479,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,16317894,16330361,12467,478,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,19237495,19250696,13201,478,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,16300822,16312534,11712,477,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,19217372,19229874,12502,477,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,16284802,16296362,11560,476,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,19205392,19217372,11980,476,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,16216516,16284246,67730,475,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,19132574,19202902,70328,475,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,16175909,16212366,36457,474,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,19094351,19132574,38223,474,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,16166273,16175217,8944,473,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,19085011,19094351,9340,473,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,16151951,16165763,13812,472,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,19069029,19084783,15754,472,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,16136254,16151657,15403,471,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,19052536,19068838,16302,471,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,15647628,15655087,7459,470,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,18558466,18566482,8016,470,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,15640985,15647349,6364,469,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,18552190,18558466,6276,469,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,15616998,15634539,17541,468,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,18526756,18545764,19008,468,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,15600611,15616502,15891,467,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,18510151,18526756,16605,467,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,15593212,15599104,5892,466,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,18503399,18509577,6178,466,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,15578285,15592986,14701,465,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,18488277,18503399,15122,465,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,15543026,15577878,34852,464,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,18451537,18488277,36740,464,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,15533788,15542719,8931,463,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,18442592,18451537,8945,463,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,15528042,15533183,5141,462,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,18437292,18442592,5300,462,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,15510864,15523867,13003,461,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,18417722,18432414,14692,461,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,15505321,15510324,5003,460,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,18411507,18417125,5618,460,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,15465751,15504855,39104,459,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,18369352,18411507,42155,459,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,15429092,15462023,32931,458,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,18327389,18363546,36157,458,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,15407533,15424371,16838,457,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,18303134,18322674,19540,457,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,15363796,15407012,43216,456,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,18257935,18303134,45199,456,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,15335601,15363565,27964,455,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,18223719,18253630,29911,455,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,15326174,15335601,9427,454,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,18212819,18222761,9942,454,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,15318031,15325926,7895,453,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,18204491,18212819,8328,453,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,15286667,15316514,29847,452,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,18168880,18201092,32212,452,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,15275847,15282180,6333,451,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,18158155,18164985,6830,451,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,15261974,15274405,12431,450,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,18143587,18157356,13769,450,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,15212077,15261278,49201,449,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,18083193,18135416,52223,449,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,15161012,15211771,50759,448,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,18015718,18071066,55348,448,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,15147672,15160334,12662,447,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,17999016,18012342,13326,447,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,15135997,15147276,11279,446,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,17985133,17996954,11821,446,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,15078368,15135700,57332,445,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,17912881,17978571,65690,445,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,15066036,15077911,11875,444,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,17900211,17912782,12571,444,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,14966305,15065638,99333,443,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,17790032,17895084,105052,443,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,14856742,14965567,108825,442,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,17670330,17787954,117624,442,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,14791383,14847976,56593,441,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,17600779,17661196,60417,441,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,14775585,14790996,15411,440,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,17585047,17600779,15732,440,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,14597421,14626866,29445,439,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,17397461,17428089,30628,439,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,14588355,14597179,8824,438,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,17384977,17394634,9657,438,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,14518881,14549318,30437,437,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,17310433,17342871,32438,437,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,14485843,14518335,32492,436,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,17271371,17306649,35278,436,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,14443037,14462096,19059,435,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,17220752,17241066,20314,435,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,14416302,14442735,26433,434,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,17190459,17218918,28459,434,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,14410825,14415979,5154,433,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,17185267,17190459,5192,433,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,14354859,14366436,11577,432,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,17115751,17128979,13228,432,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,14336852,14351692,14840,431,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,17090524,17105962,15438,431,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,14331521,14336544,5023,430,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,17085126,17090513,5387,430,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,14302867,14319344,16477,429,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,17055340,17073218,17878,429,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,14294884,14301806,6922,428,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,17047855,17055205,7350,428,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,14278462,14293566,15104,427,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,17030717,17046710,15993,427,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,14264252,14271450,7198,426,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,17017804,17025874,8070,426,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,14251994,14263832,11838,425,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,17004075,17016578,12503,425,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,14193503,14209677,16174,424,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,16941299,16958950,17651,424,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,14180408,14189407,8999,423,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,16924145,16936358,12213,423,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,14131720,14177120,45400,422,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,16870667,16918746,48079,422,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,14126015,14131720,5705,421,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,16861772,16867781,6009,421,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,14120138,14125424,5286,420,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,16855053,16860566,5513,420,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,14098819,14113222,14403,419,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,16834943,16850218,15275,419,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,14087019,14098411,11392,418,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,16822602,16834612,12010,418,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,14062749,14085035,22286,417,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,16791990,16816228,24238,417,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,14056725,14062065,5340,416,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,16783115,16790484,7369,416,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,13961876,14049375,87499,415,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,16678057,16772050,93993,415,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,13879136,13887476,8340,414,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,16591124,16600837,9713,414,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,13855179,13873496,18317,413,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,16566435,16586267,19832,413,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,13744553,13766875,22322,412,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,16443106,16467246,24140,412,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,13700299,13743861,43562,411,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,16394253,16440855,46602,411,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,13639959,13648920,8961,410,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,16315049,16324420,9371,410,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,13616839,13639660,22821,409,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,16286085,16311098,25013,409,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,13609629,13616635,7006,408,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,16278966,16286085,7119,408,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,13602083,13609186,7103,407,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,16270444,16278141,7697,407,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,13592152,13601853,9701,406,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,16254356,16266137,11781,406,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,13586069,13591457,5388,405,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,16248612,16254154,5542,405,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,13525444,13585814,60370,404,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,16184794,16247095,62301,404,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,13500972,13518733,17761,403,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,16155880,16174746,18866,403,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,13491442,13497091,5649,402,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,16146073,16151918,5845,402,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,13427218,13482487,55269,401,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,16070689,16130087,59398,401,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,13406833,13426956,20123,400,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,16049141,16070519,21378,400,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,13394262,13406575,12313,399,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,16034539,16047648,13109,399,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,13370176,13393616,23440,398,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,16009339,16033742,24403,398,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,13354003,13367796,13793,397,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,15993044,16009018,15974,397,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,13302193,13353105,50912,396,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,15930650,15988970,58320,396,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,13294203,13301217,7014,395,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,15921923,15929929,8006,395,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,13284427,13290217,5790,394,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,15910505,15916916,6411,394,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,13201565,13245430,43865,393,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,15807581,15856140,48559,393,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,13191662,13201236,9574,392,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,15795865,15806699,10834,392,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,13005823,13190370,184547,391,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,15605805,15795396,189591,391,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,12916547,13004132,87585,390,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,15516232,15605303,89071,390,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,12829083,12916023,86940,389,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,15425703,15515504,89801,389,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,12759461,12784038,24577,388,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,15344127,15370811,26684,388,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,12718331,12756655,38324,387,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,15297646,15337782,40136,387,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,12710815,12718090,7275,386,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,15290294,15297646,7352,386,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,12683625,12710087,26462,385,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,15259499,15288576,29077,385,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,12669897,12680161,10264,384,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
21,+,15246725,15257216,10491,384,GCA_009769525,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
11,+,12661371,12669280,7909,383,GCA_009769525,18963229,GCA_009769525.1_bPteGut1.pri.chr20
